timestamp,state_id,branch_uid,flow_mw,rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,branch_A11_immediate,A1,52.442180061,200,0.2622109
2020-01-01T00:00:00+00:00,branch_A11_immediate,A10,-5.922443202,200,0.029612216
2020-01-01T00:00:00+00:00,branch_A11_immediate,A11,0,220,0
2020-01-01T00:00:00+00:00,branch_A11_immediate,A12-1,-33.93394519,220,0.154245205
2020-01-01T00:00:00+00:00,branch_A11_immediate,A13-2,-25.167242342,220,0.114396556
2020-01-01T00:00:00+00:00,branch_A11_immediate,A14,-23.881210987,600,0.039802018
2020-01-01T00:00:00+00:00,branch_A11_immediate,A15,-4.559865928,600,0.007599777
2020-01-01T00:00:00+00:00,branch_A11_immediate,A16,-41.199957127,600,0.068666595
2020-01-01T00:00:00+00:00,branch_A11_immediate,A17,-21.593074949,600,0.035988458
2020-01-01T00:00:00+00:00,branch_A11_immediate,A18,66.667343232,625,0.106667749
2020-01-01T00:00:00+00:00,branch_A11_immediate,A19,-131.748511346,625,0.210797618
2020-01-01T00:00:00+00:00,branch_A11_immediate,A2,1.998920057,220,0.009086
2020-01-01T00:00:00+00:00,branch_A11_immediate,A20,31.840618762,625,0.05094499
2020-01-01T00:00:00+00:00,branch_A11_immediate,A21,-57.993559639,625,0.092789695
2020-01-01T00:00:00+00:00,branch_A11_immediate,A22,-82.226723972,625,0.131562758
2020-01-01T00:00:00+00:00,branch_A11_immediate,A23,-198.798981411,625,0.31807837
2020-01-01T00:00:00+00:00,branch_A11_immediate,A24,158.923418705,625,0.25427747
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-1,-160.207841403,625,0.256332546
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-2,-160.207841403,625,0.256332546
2020-01-01T00:00:00+00:00,branch_A11_immediate,A26,113.93041353,625,0.182288662
2020-01-01T00:00:00+00:00,branch_A11_immediate,A27,-303.822818567,625,0.48611651
2020-01-01T00:00:00+00:00,branch_A11_immediate,A28,291.385157888,625,0.466216253
2020-01-01T00:00:00+00:00,branch_A11_immediate,A29,-42.825771954,625,0.068521235
2020-01-01T00:00:00+00:00,branch_A11_immediate,A3,60.231834073,220,0.273781064
2020-01-01T00:00:00+00:00,branch_A11_immediate,A30,-260.997046613,625,0.417595275
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-1,-78.958779101,625,0.126334047
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-2,-78.958779101,625,0.126334047
2020-01-01T00:00:00+00:00,branch_A11_immediate,A32-1,114.41388028,625,0.183062208
2020-01-01T00:00:00+00:00,branch_A11_immediate,A32-2,114.41388028,625,0.183062208
2020-01-01T00:00:00+00:00,branch_A11_immediate,A33-1,92.294137578,625,0.14767062
2020-01-01T00:00:00+00:00,branch_A11_immediate,A33-2,92.294137578,625,0.14767062
2020-01-01T00:00:00+00:00,branch_A11_immediate,A34,-364.002953387,625,0.582404725
2020-01-01T00:00:00+00:00,branch_A11_immediate,A4,37.834934988,220,0.171976977
