timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,A1,101,102,17.16528363,175,0.098087335
2020-01-01T00:00:00+00:00,A10,106,110,-20.587273918,175,0.117641565
2020-01-01T00:00:00+00:00,A11,107,108,-67.109401521,175,0.383482294
2020-01-01T00:00:00+00:00,A12-1,108,109,-70.674055069,175,0.403851743
2020-01-01T00:00:00+00:00,A13-2,108,110,-55.536533984,175,0.317351623
2020-01-01T00:00:00+00:00,A14,109,111,-50.27582487,400,0.125689562
2020-01-01T00:00:00+00:00,A15,109,112,-22.191434826,400,0.055478587
2020-01-01T00:00:00+00:00,A16,110,111,-80.313808898,400,0.200784522
2020-01-01T00:00:00+00:00,A17,110,112,-51.814378608,400,0.129535947
2020-01-01T00:00:00+00:00,A18,111,113,46.018751109,500,0.092037502
2020-01-01T00:00:00+00:00,A19,111,114,-176.608384877,500,0.35321677
2020-01-01T00:00:00+00:00,A2,101,103,-30.423150441,175,0.173846574
2020-01-01T00:00:00+00:00,A20,112,113,-4.603361944,500,0.009206724
2020-01-01T00:00:00+00:00,A21,112,123,-69.40245149,500,0.138804903
2020-01-01T00:00:00+00:00,A22,113,123,-74.839958864,500,0.149679918
2020-01-01T00:00:00+00:00,A23,114,116,-243.658854943,500,0.48731771
2020-01-01T00:00:00+00:00,A24,115,116,220.727130168,500,0.44145426
2020-01-01T00:00:00+00:00,A25-1,115,121,-213.98372879,500,0.427967458
2020-01-01T00:00:00+00:00,A25-2,115,121,-213.98372879,500,0.427967458
2020-01-01T00:00:00+00:00,A26,115,124,159.67847684,500,0.319356954
2020-01-01T00:00:00+00:00,A27,116,117,-399.592114015,500,0.799184228
2020-01-01T00:00:00+00:00,A28,116,119,404.098291268,500,0.808196583
2020-01-01T00:00:00+00:00,A29,117,118,-87.110212517,500,0.174220425
2020-01-01T00:00:00+00:00,A3,101,105,35.930801001,175,0.205318863
2020-01-01T00:00:00+00:00,A30,117,122,-312.481901498,500,0.624963803
2020-01-01T00:00:00+00:00,A31-1,118,121,-101.100999382,500,0.202201999
2020-01-01T00:00:00+00:00,A31-2,118,121,-101.100999382,500,0.202201999
2020-01-01T00:00:00+00:00,A32-1,119,120,170.77044697,500,0.341540894
2020-01-01T00:00:00+00:00,A32-2,119,120,170.77044697,500,0.341540894
2020-01-01T00:00:00+00:00,A33-1,120,123,62.098620934,500,0.124197242
2020-01-01T00:00:00+00:00,A33-2,120,123,62.098620934,500,0.124197242
2020-01-01T00:00:00+00:00,A34,121,122,-425.918098502,500,0.851836197
2020-01-01T00:00:00+00:00,A4,102,104,17.222869273,175,0.098416396
2020-01-01T00:00:00+00:00,A5,102,106,26.417179324,175,0.15095531
2020-01-01T00:00:00+00:00,A6,103,109,67.04355005,175,0.383106
2020-01-01T00:00:00+00:00,A7,103,124,-159.67847684,400,0.399196192
2020-01-01T00:00:00+00:00,A8,104,109,-8.353083226,175,0.047731904
2020-01-01T00:00:00+00:00,A9,105,110,11.391711441,175,0.065095494
2020-01-01T00:00:00+00:00,AB1,107,203,23.906779056,175,0.136610166
2020-01-01T00:00:00+00:00,AB2,113,215,124.665788404,500,0.249331577
2020-01-01T00:00:00+00:00,AB3,123,217,181.954831514,500,0.363909663
2020-01-01T00:00:00+00:00,B1,201,202,-0.044477711,175,0.000254158
2020-01-01T00:00:00+00:00,B10,206,210,-37.482389209,175,0.214185081
2020-01-01T00:00:00+00:00,B11,207,208,-48.362978114,175,0.276359875
2020-01-01T00:00:00+00:00,B12-1,208,209,-63.060454132,175,0.360345452
2020-01-01T00:00:00+00:00,B13-2,208,210,-51.463078043,175,0.294074732
2020-01-01T00:00:00+00:00,B14,209,211,-51.427747645,400,0.128569369
2020-01-01T00:00:00+00:00,B15,209,212,-76.109291999,400,0.19027323
2020-01-01T00:00:00+00:00,B16,210,211,-74.631665271,400,0.186579163
2020-01-01T00:00:00+00:00,B17,210,212,-99.677961511,400,0.249194904
2020-01-01T00:00:00+00:00,B18,211,213,-57.845216691,500,0.115690433
2020-01-01T00:00:00+00:00,B19,211,214,-68.214196225,500,0.136428392
2020-01-01T00:00:00+00:00,B2,201,203,-19.993393277,175,0.114247962
2020-01-01T00:00:00+00:00,B20,212,213,-13.356732995,500,0.026713466
2020-01-01T00:00:00+00:00,B21,212,223,-162.430520514,500,0.324861041
