timestamp,state_id,branch_uid,flow_mw,rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,branch_A11_immediate,A1,53.599906185,200,0.267999531
2020-01-01T00:00:00+00:00,branch_A11_immediate,A10,-5.124871221,200,0.025624356
2020-01-01T00:00:00+00:00,branch_A11_immediate,A11,0,220,0
2020-01-01T00:00:00+00:00,branch_A11_immediate,A12-1,-34.293309143,220,0.155878678
2020-01-01T00:00:00+00:00,branch_A11_immediate,A13-2,-24.807878389,220,0.112763084
2020-01-01T00:00:00+00:00,branch_A11_immediate,A14,-24.474026057,600,0.040790043
2020-01-01T00:00:00+00:00,branch_A11_immediate,A15,1.156099918,600,0.001926833
2020-01-01T00:00:00+00:00,branch_A11_immediate,A16,-43.19245612,600,0.071987427
2020-01-01T00:00:00+00:00,branch_A11_immediate,A17,-17.18355981,600,0.028639266
2020-01-01T00:00:00+00:00,branch_A11_immediate,A18,71.37853357,625,0.114205654
2020-01-01T00:00:00+00:00,branch_A11_immediate,A19,-139.045015747,625,0.222472025
2020-01-01T00:00:00+00:00,branch_A11_immediate,A2,-0.41888628,220,0.001904029
2020-01-01T00:00:00+00:00,branch_A11_immediate,A20,25.180231499,625,0.04028837
2020-01-01T00:00:00+00:00,branch_A11_immediate,A21,-41.207691391,625,0.065932306
2020-01-01T00:00:00+00:00,branch_A11_immediate,A22,-59.836749159,625,0.095738799
2020-01-01T00:00:00+00:00,branch_A11_immediate,A23,-206.095485812,625,0.329752777
2020-01-01T00:00:00+00:00,branch_A11_immediate,A24,209.293237362,625,0.33486918
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-1,-189.162834193,625,0.302660535
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-2,-189.162834193,625,0.302660535
2020-01-01T00:00:00+00:00,branch_A11_immediate,A26,121.470580453,625,0.194352929
2020-01-01T00:00:00+00:00,branch_A11_immediate,A27,-349.919091769,625,0.559870547
2020-01-01T00:00:00+00:00,branch_A11_immediate,A28,380.554745347,625,0.608887593
2020-01-01T00:00:00+00:00,branch_A11_immediate,A29,-82.699048274,625,0.132318477
2020-01-01T00:00:00+00:00,branch_A11_immediate,A3,61.491914286,220,0.279508701
2020-01-01T00:00:00+00:00,branch_A11_immediate,A30,-267.220043495,625,0.42755207
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-1,-98.89541726,625,0.158232668
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-2,-98.89541726,625,0.158232668
2020-01-01T00:00:00+00:00,branch_A11_immediate,A32-1,158.998674009,625,0.254397878
2020-01-01T00:00:00+00:00,branch_A11_immediate,A32-2,158.998674009,625,0.254397878
2020-01-01T00:00:00+00:00,branch_A11_immediate,A33-1,50.326847973,625,0.080522957
2020-01-01T00:00:00+00:00,branch_A11_immediate,A33-2,50.326847973,625,0.080522957
2020-01-01T00:00:00+00:00,branch_A11_immediate,A34,-357.779956505,625,0.57244793
2020-01-01T00:00:00+00:00,branch_A11_immediate,A4,38.195089131,220,0.173614042
2020-01-01T00:00:00+00:00,branch_A11_immediate,A5,41.879582021,220,0.190361736
2020-01-01T00:00:00+00:00,branch_A11_immediate,A6,58.839917823,220,0.267454172
2020-01-01T00:00:00+00:00,branch_A11_immediate,A7,-121.470580453,600,0.202450967
2020-01-01T00:00:00+00:00,branch_A11_immediate,A8,12.619136631,220,0.057359712
2020-01-01T00:00:00+00:00,branch_A11_immediate,A9,36.952824726,220,0.167967385
2020-01-01T00:00:00+00:00,branch_A11_immediate,AB1,-43.202622465,220,0.196375557
