timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,A1,101,102,55.136095508,175,0.315063403
2020-01-01T00:00:00+00:00,A10,106,110,-4.098109572,175,0.023417769
2020-01-01T00:00:00+00:00,A11,107,108,-73.089437616,175,0.417653929
2020-01-01T00:00:00+00:00,A12-1,108,109,-71.26861251,175,0.407249214
2020-01-01T00:00:00+00:00,A13-2,108,110,-60.922012638,175,0.348125787
2020-01-01T00:00:00+00:00,A14,109,111,-38.804660717,400,0.097011652
2020-01-01T00:00:00+00:00,A15,109,112,-14.202828495,400,0.035507071
2020-01-01T00:00:00+00:00,A16,110,111,-59.401457002,400,0.148503643
2020-01-01T00:00:00+00:00,A17,110,112,-34.436050905,400,0.086090127
2020-01-01T00:00:00+00:00,A18,111,113,50.364112531,500,0.100728225
2020-01-01T00:00:00+00:00,A19,111,114,-148.57023025,500,0.29714046
2020-01-01T00:00:00+00:00,A2,101,103,-3.580956226,175,0.020462607
2020-01-01T00:00:00+00:00,A20,112,113,6.019309951,500,0.01203862
2020-01-01T00:00:00+00:00,A21,112,123,-54.65818935,500,0.109316379
2020-01-01T00:00:00+00:00,A22,113,123,-64.261738444,500,0.128523477
2020-01-01T00:00:00+00:00,A23,114,116,-215.620700315,500,0.431241401
2020-01-01T00:00:00+00:00,A24,115,116,207.44561484,500,0.41489123
2020-01-01T00:00:00+00:00,A25-1,115,121,-193.208214215,500,0.386416428
2020-01-01T00:00:00+00:00,A25-2,115,121,-193.208214215,500,0.386416428
2020-01-01T00:00:00+00:00,A26,115,124,131.408963018,500,0.262817926
2020-01-01T00:00:00+00:00,A27,116,117,-353.298973001,500,0.706597946
2020-01-01T00:00:00+00:00,A28,116,119,372.561789554,500,0.745123579
2020-01-01T00:00:00+00:00,A29,117,118,-85.62264554,500,0.171245291
2020-01-01T00:00:00+00:00,A3,101,105,63.117794908,175,0.360673114
2020-01-01T00:00:00+00:00,A30,117,122,-267.676327461,500,0.535352655
2020-01-01T00:00:00+00:00,A31-1,118,121,-100.357215893,500,0.200714432
2020-01-01T00:00:00+00:00,A31-2,118,121,-100.357215893,500,0.200714432
2020-01-01T00:00:00+00:00,A32-1,119,120,155.002196112,500,0.310004392
2020-01-01T00:00:00+00:00,A32-2,119,120,155.002196112,500,0.310004392
2020-01-01T00:00:00+00:00,A33-1,120,123,46.330370077,500,0.09266074
2020-01-01T00:00:00+00:00,A33-2,120,123,46.330370077,500,0.09266074
2020-01-01T00:00:00+00:00,A34,121,122,-357.323672539,500,0.714647345
2020-01-01T00:00:00+00:00,A4,102,104,38.704516805,175,0.221168667
2020-01-01T00:00:00+00:00,A5,102,106,42.90634367,175,0.245179107
2020-01-01T00:00:00+00:00,A6,103,109,65.616230443,175,0.374949888
2020-01-01T00:00:00+00:00,A7,103,124,-131.408963018,400,0.328522408
2020-01-01T00:00:00+00:00,A8,104,109,13.128564306,175,0.075020367
2020-01-01T00:00:00+00:00,A9,105,110,38.578705348,175,0.220449745
2020-01-01T00:00:00+00:00,AB1,107,203,29.886815151,175,0.170781801
2020-01-01T00:00:00+00:00,AB2,113,215,129.055601299,500,0.258111203
2020-01-01T00:00:00+00:00,AB3,123,217,175.74081236,500,0.351481625
2020-01-01T00:00:00+00:00,B1,201,202,0.756665071,175,0.0043238
2020-01-01T00:00:00+00:00,B10,206,210,-36.930471945,175,0.211031268
2020-01-01T00:00:00+00:00,B11,207,208,-48.362978114,175,0.276359875
2020-01-01T00:00:00+00:00,B12-1,208,209,-63.309132839,175,0.361766473
2020-01-01T00:00:00+00:00,B13-2,208,210,-51.214399335,175,0.29265371
2020-01-01T00:00:00+00:00,B14,209,211,-50.649090476,400,0.126622726
2020-01-01T00:00:00+00:00,B15,209,212,-73.342745187,400,0.183356863
2020-01-01T00:00:00+00:00,B16,210,211,-74.804015203,400,0.187010038
2020-01-01T00:00:00+00:00,B17,210,212,-97.833044122,400,0.24458261
2020-01-01T00:00:00+00:00,B18,211,213,-53.837042027,500,0.107674084
2020-01-01T00:00:00+00:00,B19,211,214,-71.616063652,500,0.143232127
2020-01-01T00:00:00+00:00,B2,201,203,-21.666507543,175,0.123808615
2020-01-01T00:00:00+00:00,B20,212,213,-12.931729411,500,0.025863459
2020-01-01T00:00:00+00:00,B21,212,223,-158.244059898,500,0.31648812
2020-01-01T00:00:00+00:00,B22,213,223,-169.29828504,500,0.33859657
2020-01-01T00:00:00+00:00,B23,214,216,-146.675405685,500,0.293350811
