timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,A1,101,102,17.916900259,175,0.102382287
2020-01-01T00:00:00+00:00,A10,106,110,-20.076159988,175,0.114720914
2020-01-01T00:00:00+00:00,A11,107,108,-82.599769449,175,0.471998683
2020-01-01T00:00:00+00:00,A12-1,108,109,-78.642741157,175,0.449387092
2020-01-01T00:00:00+00:00,A13-2,108,110,-63.058215824,175,0.360332662
2020-01-01T00:00:00+00:00,A14,109,111,-51.617383507,400,0.129043459
2020-01-01T00:00:00+00:00,A15,109,112,-25.256888105,400,0.06314222
2020-01-01T00:00:00+00:00,A16,110,111,-82.540261565,400,0.206350654
2020-01-01T00:00:00+00:00,A17,110,112,-55.79020219,400,0.139475505
2020-01-01T00:00:00+00:00,A18,111,113,55.35936049,500,0.110718721
2020-01-01T00:00:00+00:00,A19,111,114,-189.517005562,500,0.379034011
2020-01-01T00:00:00+00:00,A2,101,103,-31.98305873,175,0.182760336
2020-01-01T00:00:00+00:00,A20,112,113,7.844567526,500,0.015689135
2020-01-01T00:00:00+00:00,A21,112,123,-88.891657821,500,0.177783316
2020-01-01T00:00:00+00:00,A22,113,123,-103.437127011,500,0.206874254
2020-01-01T00:00:00+00:00,A23,114,116,-256.567475627,500,0.513134951
2020-01-01T00:00:00+00:00,A24,115,116,199.865604931,500,0.39973121
2020-01-01T00:00:00+00:00,A25-1,115,121,-205.993506052,500,0.411987012
2020-01-01T00:00:00+00:00,A25-2,115,121,-205.993506052,500,0.411987012
2020-01-01T00:00:00+00:00,A26,115,124,164.559556603,500,0.329119113
2020-01-01T00:00:00+00:00,A27,116,117,-384.473750259,500,0.768947501
2020-01-01T00:00:00+00:00,A28,116,119,355.20978159,500,0.710419563
2020-01-01T00:00:00+00:00,A29,117,118,-74.032827868,500,0.148065656
2020-01-01T00:00:00+00:00,A3,101,105,36.739092662,175,0.209937672
2020-01-01T00:00:00+00:00,A30,117,122,-310.440922391,500,0.620881845
2020-01-01T00:00:00+00:00,A31-1,118,121,-94.562307057,500,0.189124614
2020-01-01T00:00:00+00:00,A31-2,118,121,-94.562307057,500,0.189124614
2020-01-01T00:00:00+00:00,A32-1,119,120,146.32619213,500,0.292652384
2020-01-01T00:00:00+00:00,A32-2,119,120,146.32619213,500,0.292652384
2020-01-01T00:00:00+00:00,A33-1,120,123,124.206449428,500,0.248412899
2020-01-01T00:00:00+00:00,A33-2,120,123,124.206449428,500,0.248412899
2020-01-01T00:00:00+00:00,A34,121,122,-427.959077609,500,0.855918155
2020-01-01T00:00:00+00:00,A4,102,104,17.463371972,175,0.099790697
2020-01-01T00:00:00+00:00,A5,102,106,26.928293254,175,0.153875961
2020-01-01T00:00:00+00:00,A6,103,109,70.364721523,175,0.402084123
2020-01-01T00:00:00+00:00,A7,103,124,-164.559556603,400,0.411398892
2020-01-01T00:00:00+00:00,A8,104,109,-8.112580527,175,0.046357603
2020-01-01T00:00:00+00:00,A9,105,110,12.200003101,175,0.069714303
2020-01-01T00:00:00+00:00,AB1,107,203,39.397146984,175,0.225126554
2020-01-01T00:00:00+00:00,AB2,113,215,175.051495401,500,0.350102991
2020-01-01T00:00:00+00:00,AB3,123,217,258.084114025,500,0.516168228
2020-01-01T00:00:00+00:00,B1,201,202,3.052630176,175,0.017443601
2020-01-01T00:00:00+00:00,B10,206,210,-35.348752918,175,0.201992874
2020-01-01T00:00:00+00:00,B11,207,208,-48.362978114,175,0.276359875
2020-01-01T00:00:00+00:00,B12-1,208,209,-64.021811838,175,0.365838925
2020-01-01T00:00:00+00:00,B13-2,208,210,-50.501720336,175,0.288581259
2020-01-01T00:00:00+00:00,B14,209,211,-48.747353765,400,0.121868384
2020-01-01T00:00:00+00:00,B15,209,212,-65.084414527,400,0.162711036
2020-01-01T00:00:00+00:00,B16,210,211,-75.632607853,400,0.18908152
2020-01-01T00:00:00+00:00,B17,210,212,-92.211103011,400,0.230527758
2020-01-01T00:00:00+00:00,B18,211,213,-41.28347833,500,0.082566957
2020-01-01T00:00:00+00:00,B19,211,214,-83.096483288,500,0.166192967
2020-01-01T00:00:00+00:00,B2,201,203,-26.461423084,175,0.151208132
2020-01-01T00:00:00+00:00,B20,212,213,-11.835926306,500,0.023671853
2020-01-01T00:00:00+00:00,B21,212,223,-145.459591231,500,0.290919182
2020-01-01T00:00:00+00:00,B22,213,223,-155.648918238,500,0.311297836
2020-01-01T00:00:00+00:00,B23,214,216,-158.155825321,500,0.316311651
2020-01-01T00:00:00+00:00,B24,215,216,32.553917492,500,0.065107835
2020-01-01T00:00:00+00:00,B25-1,215,221,-23.617101616,500,0.047234203
2020-01-01T00:00:00+00:00,B25-2,215,221,-23.617101616,500,0.047234203
2020-01-01T00:00:00+00:00,B26,215,224,94.983268644,500,0.189966537
2020-01-01T00:00:00+00:00,B27,216,217,-137.810937097,500,0.275621874
2020-01-01T00:00:00+00:00,B28,216,219,35.518646776,500,0.071037294
2020-01-01T00:00:00+00:00,B29,217,218,131.382831333,500,0.262765663
2020-01-01T00:00:00+00:00,B3,201,205,20.923179817,175,0.119561028
2020-01-01T00:00:00+00:00,B30,217,222,-11.109654405,500,0.022219309
2020-01-01T00:00:00+00:00,B31-1,218,221,1.271928819,500,0.002543858
2020-01-01T00:00:00+00:00,B31-2,218,221,1.271928819,500,0.002543858
2020-01-01T00:00:00+00:00,B32-1,219,220,-17.255472766,500,0.034510946
2020-01-01T00:00:00+00:00,B32-2,219,220,-17.255472766,500,0.034510946
2020-01-01T00:00:00+00:00,B33-1,220,223,-128.569400894,500,0.257138802
2020-01-01T00:00:00+00:00,B33-2,220,223,-128.569400894,500,0.257138802
2020-01-01T00:00:00+00:00,B34,221,222,-44.690345595,500,0.089380691
2020-01-01T00:00:00+00:00,B4,202,204,8.25279189,175,0.047158811
2020-01-01T00:00:00+00:00,B5,202,206,17.27016727,175,0.09868667
2020-01-01T00:00:00+00:00,B6,203,209,38.27630406,175,0.218721737
2020-01-01T00:00:00+00:00,B7,203,224,-94.983268644,400,0.237458172
2020-01-01T00:00:00+00:00,B8,204,209,-20.378091154,175,0.116446235
2020-01-01T00:00:00+00:00,B9,205,210,-6.546991752,175,0.037411381
2020-01-01T00:00:00+00:00,C1,301,302,37.228174798,175,0.212732427
2020-01-01T00:00:00+00:00,C10,306,310,-42.622243664,175,0.243555678
2020-01-01T00:00:00+00:00,C11,307,308,-54.808604868,175,0.313192028
2020-01-01T00:00:00+00:00,C12-1,308,309,-92.755777601,175,0.530033015
2020-01-01T00:00:00+00:00,C13-2,308,310,-37.030998728,175,0.211605707
2020-01-01T00:00:00+00:00,C14,309,311,24.12799534,400,0.060319988
2020-01-01T00:00:00+00:00,C15,309,312,17.353757946,400,0.043384395
2020-01-01T00:00:00+00:00,C16,310,311,-83.357193963,400,0.208392985
