timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,A1,101,102,29.52081394,175,0.168690365
2020-01-01T00:00:00+00:00,A10,106,110,-15.51258725,175,0.088643356
2020-01-01T00:00:00+00:00,A11,107,108,-74.669837902,175,0.426684788
2020-01-01T00:00:00+00:00,A12-1,108,109,-73.248275822,175,0.418561576
2020-01-01T00:00:00+00:00,A13-2,108,110,-60.522749612,175,0.345844283
2020-01-01T00:00:00+00:00,A14,109,111,-46.143374471,400,0.115358436
2020-01-01T00:00:00+00:00,A15,109,112,-27.137812867,400,0.067844532
2020-01-01T00:00:00+00:00,A16,110,111,-71.452458174,400,0.178631145
2020-01-01T00:00:00+00:00,A17,110,112,-52.166026202,400,0.130415066
2020-01-01T00:00:00+00:00,A18,111,113,36.442127828,500,0.072884256
2020-01-01T00:00:00+00:00,A19,111,114,-154.037960473,500,0.308075921
2020-01-01T00:00:00+00:00,A2,101,103,-18.518895375,175,0.105822259
2020-01-01T00:00:00+00:00,A20,112,113,2.184603037,500,0.004369206
2020-01-01T00:00:00+00:00,A21,112,123,-81.488442107,500,0.162976884
2020-01-01T00:00:00+00:00,A22,113,123,-92.060227933,500,0.184120456
2020-01-01T00:00:00+00:00,A23,114,116,-221.088430539,500,0.442176861
2020-01-01T00:00:00+00:00,A24,115,116,196.51996217,500,0.393039924
2020-01-01T00:00:00+00:00,A25-1,115,121,-193.167741993,500,0.386335484
2020-01-01T00:00:00+00:00,A25-2,115,121,-193.167741993,500,0.386335484
2020-01-01T00:00:00+00:00,A26,115,124,142.253671244,500,0.284507342
2020-01-01T00:00:00+00:00,A27,116,117,-349.495523821,500,0.698991048
2020-01-01T00:00:00+00:00,A28,116,119,290.36495748,500,0.580729915
2020-01-01T00:00:00+00:00,A29,117,118,-82.332661999,500,0.164665324
2020-01-01T00:00:00+00:00,A3,101,105,44.352033091,175,0.253440189
2020-01-01T00:00:00+00:00,A30,117,122,-267.162861822,500,0.534325724
2020-01-01T00:00:00+00:00,A31-1,118,121,-98.712224123,500,0.197424448
2020-01-01T00:00:00+00:00,A31-2,118,121,-98.712224123,500,0.197424448
2020-01-01T00:00:00+00:00,A32-1,119,120,113.903780075,500,0.22780756
2020-01-01T00:00:00+00:00,A32-2,119,120,113.903780075,500,0.22780756
2020-01-01T00:00:00+00:00,A33-1,120,123,91.784037373,500,0.183568075
2020-01-01T00:00:00+00:00,A33-2,120,123,91.784037373,500,0.183568075
2020-01-01T00:00:00+00:00,A34,121,122,-357.837138178,500,0.715674276
2020-01-01T00:00:00+00:00,A4,102,104,24.503712915,175,0.140021217
2020-01-01T00:00:00+00:00,A5,102,106,31.491865992,175,0.17995352
2020-01-01T00:00:00+00:00,A6,103,109,61.522999519,175,0.351559997
2020-01-01T00:00:00+00:00,A7,103,124,-142.253671244,400,0.355634178
2020-01-01T00:00:00+00:00,A8,104,109,-1.072239584,175,0.006127083
2020-01-01T00:00:00+00:00,A9,105,110,19.81294353,175,0.11321682
2020-01-01T00:00:00+00:00,AB1,107,203,31.467215437,175,0.17981266
2020-01-01T00:00:00+00:00,AB2,113,215,139.097399173,500,0.278194798
2020-01-01T00:00:00+00:00,AB3,123,217,212.019404707,500,0.424038809
2020-01-01T00:00:00+00:00,B1,201,202,-11.424416467,175,0.06528238
2020-01-01T00:00:00+00:00,B10,206,210,-42.169946658,175,0.240971124
2020-01-01T00:00:00+00:00,B11,207,208,-48.362978114,175,0.276359875
2020-01-01T00:00:00+00:00,B12-1,208,209,-64.151327004,175,0.366579011
2020-01-01T00:00:00+00:00,B13-2,208,210,-50.37220517,175,0.287841172
2020-01-01T00:00:00+00:00,B14,209,211,-54.244313729,400,0.135610784
2020-01-01T00:00:00+00:00,B15,209,212,-76.178421864,400,0.190446055
2020-01-01T00:00:00+00:00,B16,210,211,-81.712093906,400,0.204280235
2020-01-01T00:00:00+00:00,B17,210,212,-103.970351422,400,0.259925879
2020-01-01T00:00:00+00:00,B18,211,213,-55.569807729,500,0.111139615
2020-01-01T00:00:00+00:00,B19,211,214,-80.386599906,500,0.1607732
2020-01-01T00:00:00+00:00,B2,201,203,-30.837320549,175,0.17621326
2020-01-01T00:00:00+00:00,B20,212,213,-16.033577815,500,0.032067156
2020-01-01T00:00:00+00:00,B21,212,223,-164.115195472,500,0.328230391
2020-01-01T00:00:00+00:00,B22,213,223,-174.132899145,500,0.348265798
2020-01-01T00:00:00+00:00,B23,214,216,-155.445941939,500,0.310891884
2020-01-01T00:00:00+00:00,B24,215,216,-12.700407417,500,0.025400815
2020-01-01T00:00:00+00:00,B25-1,215,221,-20.717102166,500,0.041434204
2020-01-01T00:00:00+00:00,B25-2,215,221,-20.717102166,500,0.041434204
2020-01-01T00:00:00+00:00,B26,215,224,98.483498424,500,0.196966997
2020-01-01T00:00:00+00:00,B27,216,217,-97.54622668,500,0.195092453
2020-01-01T00:00:00+00:00,B28,216,219,-47.290505168,500,0.09458101
2020-01-01T00:00:00+00:00,B29,217,218,126.365832284,500,0.252731665
2020-01-01T00:00:00+00:00,B3,201,205,9.776123926,175,0.055863565
2020-01-01T00:00:00+00:00,B30,217,222,-11.892654256,500,0.023785309
2020-01-01T00:00:00+00:00,B31-1,218,221,-1.236570706,500,0.002473141
2020-01-01T00:00:00+00:00,B31-2,218,221,-1.236570706,500,0.002473141
2020-01-01T00:00:00+00:00,B32-1,219,220,-58.660048738,500,0.117320097
2020-01-01T00:00:00+00:00,B32-2,219,220,-58.660048738,500,0.117320097
2020-01-01T00:00:00+00:00,B33-1,220,223,-83.421893533,500,0.166843787
2020-01-01T00:00:00+00:00,B33-2,220,223,-83.421893533,500,0.166843787
2020-01-01T00:00:00+00:00,B34,221,222,-43.907345744,500,0.087814691
2020-01-01T00:00:00+00:00,B4,202,204,0.596938986,175,0.00341108
2020-01-01T00:00:00+00:00,B5,202,206,10.44897353,175,0.05970842
2020-01-01T00:00:00+00:00,B6,203,209,29.470704828,175,0.168404028
2020-01-01T00:00:00+00:00,B7,203,224,-98.483498424,400,0.246208746
2020-01-01T00:00:00+00:00,B8,204,209,-28.033944058,175,0.160193966
2020-01-01T00:00:00+00:00,B9,205,210,-17.694047643,175,0.101108844
2020-01-01T00:00:00+00:00,C1,301,302,47.40220625,175,0.27086975
2020-01-01T00:00:00+00:00,C10,306,310,-35.613226372,175,0.203504151
2020-01-01T00:00:00+00:00,C11,307,308,-54.808604868,175,0.313192028
2020-01-01T00:00:00+00:00,C12-1,308,309,-95.913847613,175,0.548079129
2020-01-01T00:00:00+00:00,C13-2,308,310,-33.872928715,175,0.193559593
2020-01-01T00:00:00+00:00,C14,309,311,46.139228932,400,0.115348072
2020-01-01T00:00:00+00:00,C15,309,312,40.364482547,400,0.100911206
2020-01-01T00:00:00+00:00,C16,310,311,-73.244024525,400,0.183110061
2020-01-01T00:00:00+00:00,C17,310,312,-79.104111989,400,0.19776028
2020-01-01T00:00:00+00:00,C18,311,313,12.339409351,500,0.024678819
2020-01-01T00:00:00+00:00,C19,311,314,-39.444204944,500,0.07888841
2020-01-01T00:00:00+00:00,C2,301,303,-128.52757059,175,0.734443261
2020-01-01T00:00:00+00:00,C20,312,313,22.748389709,500,0.045496779
2020-01-01T00:00:00+00:00,C21,312,323,-61.488019151,500,0.122976038
2020-01-01T00:00:00+00:00,C22,313,323,-81.10644326,500,0.162212887
2020-01-01T00:00:00+00:00,C23,314,316,-124.5071597,500,0.249014319
2020-01-01T00:00:00+00:00,C24,315,316,29.823066247,500,0.059646132
2020-01-01T00:00:00+00:00,C25-1,315,321,-31.706878318,500,0.063413757
2020-01-01T00:00:00+00:00,C25-2,315,321,-31.706878318,500,0.063413757
2020-01-01T00:00:00+00:00,C26,315,324,-105.403931556,500,0.210807863
2020-01-01T00:00:00+00:00,C27,316,317,-280.535105047,500,0.56107021
2020-01-01T00:00:00+00:00,C28,316,319,104.004127698,500,0.208008255
2020-01-01T00:00:00+00:00,C29,317,318,380.207764189,500,0.760415528
2020-01-01T00:00:00+00:00,C3,301,305,33.770729733,175,0.192975598
2020-01-01T00:00:00+00:00,C30,317,322,4.3079975,500,0.008615995
2020-01-01T00:00:00+00:00,C31-1,318,321,-3.447120432,500,0.006894241
2020-01-01T00:00:00+00:00,C31-2,318,321,-3.447120432,500,0.006894241
2020-01-01T00:00:00+00:00,C32-1,319,320,12.320633924,500,0.024641268
2020-01-01T00:00:00+00:00,C32-2,319,320,12.320633924,500,0.024641268
2020-01-01T00:00:00+00:00,C33-1,320,323,-15.741371768,500,0.031482744
2020-01-01T00:00:00+00:00,C33-2,320,323,-15.741371768,500,0.031482744
2020-01-01T00:00:00+00:00,C34,321,322,-70.3079975,500,0.140615995
2020-01-01T00:00:00+00:00,C35,323,325,-174.077205947,722,0.241104163
2020-01-01T00:00:00+00:00,C4,302,304,-19.147806853,175,0.109416039
2020-01-01T00:00:00+00:00,C5,302,306,24.018535725,175,0.137248776
2020-01-01T00:00:00+00:00,C6,303,309,167.944106843,175,0.959680611
2020-01-01T00:00:00+00:00,C7,303,324,105.403931556,400,0.263509829
2020-01-01T00:00:00+00:00,C8,304,309,-51.594500935,175,0.29482572
2020-01-01T00:00:00+00:00,C9,305,310,2.639442168,175,0.015082527
2020-01-01T00:00:00+00:00,CA-1,325,121,-174.077205947,500,0.348154412
2020-01-01T00:00:00+00:00,CB-1,318,223,241.091881682,500,0.482183763
2020-01-01T01:00:00+00:00,A1,101,102,15.616678709,175,0.089238164
2020-01-01T01:00:00+00:00,A10,106,110,-21.698569679,175,0.123991827
2020-01-01T01:00:00+00:00,A11,107,108,-69.799412654,175,0.398853787
2020-01-01T01:00:00+00:00,A12-1,108,109,-71.560033826,175,0.408914479
2020-01-01T01:00:00+00:00,A13-2,108,110,-57.38287215,175,0.327902127
2020-01-01T01:00:00+00:00,A14,109,111,-49.921239047,400,0.124803098
2020-01-01T01:00:00+00:00,A15,109,112,-30.867799191,400,0.077169498
2020-01-01T01:00:00+00:00,A16,110,111,-78.095440756,400,0.195238602
2020-01-01T01:00:00+00:00,A17,110,112,-58.760422971,400,0.146901057
2020-01-01T01:00:00+00:00,A18,111,113,30.963209869,500,0.06192642
2020-01-01T01:00:00+00:00,A19,111,114,-158.979889672,500,0.317959779
2020-01-01T01:00:00+00:00,A2,101,103,-27.197031679,175,0.15541161
2020-01-01T01:00:00+00:00,A20,112,113,-3.380615471,500,0.006761231
2020-01-01T01:00:00+00:00,A21,112,123,-86.247606692,500,0.172495213
2020-01-01T01:00:00+00:00,A22,113,123,-94.295957546,500,0.188591915
2020-01-01T01:00:00+00:00,A23,114,116,-226.07835578,500,0.452156712
2020-01-01T01:00:00+00:00,A24,115,116,197.712173162,500,0.395424346
2020-01-01T01:00:00+00:00,A25-1,115,121,-197.485049009,500,0.394970098
2020-01-01T01:00:00+00:00,A25-2,115,121,-197.485049009,500,0.394970098
2020-01-01T01:00:00+00:00,A26,115,124,149.617647762,500,0.299235296
2020-01-01T01:00:00+00:00,A27,116,117,-354.173655962,500,0.708347312
2020-01-01T01:00:00+00:00,A28,116,119,291.220635143,500,0.58244127
2020-01-01T01:00:00+00:00,A29,117,118,-86.373891278,500,0.172747783
2020-01-01T01:00:00+00:00,A3,101,105,34.226567714,175,0.195580387
2020-01-01T01:00:00+00:00,A30,117,122,-267.799764683,500,0.535599529
2020-01-01T01:00:00+00:00,A31-1,118,121,-100.774031242,500,0.201548062
2020-01-01T01:00:00+00:00,A31-2,118,121,-100.774031242,500,0.201548062
2020-01-01T01:00:00+00:00,A32-1,119,120,114.309229001,500,0.228618458
2020-01-01T01:00:00+00:00,A32-2,119,120,114.309229001,500,0.228618458
2020-01-01T01:00:00+00:00,A33-1,120,123,92.173652553,500,0.184347305
2020-01-01T01:00:00+00:00,A33-2,120,123,92.173652553,500,0.184347305
2020-01-01T01:00:00+00:00,A34,121,122,-357.200235317,500,0.714400471
2020-01-01T01:00:00+00:00,A4,102,104,16.727915382,175,0.095588088
2020-01-01T01:00:00+00:00,A5,102,106,25.339530273,175,0.144797316
2020-01-01T01:00:00+00:00,A6,103,109,60.164307324,175,0.343796042
2020-01-01T01:00:00+00:00,A7,103,124,-149.617647762,400,0.374044119
2020-01-01T01:00:00+00:00,A8,104,109,-8.866344886,175,0.050664828
2020-01-01T01:00:00+00:00,A9,105,110,9.669912592,175,0.055256643
2020-01-01T01:00:00+00:00,AB1,107,203,26.565864904,175,0.151804942
2020-01-01T01:00:00+00:00,AB2,113,215,130.223430714,500,0.260446861
2020-01-01T01:00:00+00:00,AB3,123,217,205.803740868,500,0.411607482
