timestamp,state_id,branch_uid,flow_mw,rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,branch_A11_immediate,A1,27.95140786,200,0.139757039
2020-01-01T00:00:00+00:00,branch_A11_immediate,A10,-16.561550389,200,0.082807752
2020-01-01T00:00:00+00:00,branch_A11_immediate,A11,0,220,0
2020-01-01T00:00:00+00:00,branch_A11_immediate,A12-1,-35.473461857,220,0.161243008
2020-01-01T00:00:00+00:00,branch_A11_immediate,A13-2,-23.627725675,220,0.107398753
2020-01-01T00:00:00+00:00,branch_A11_immediate,A14,-31.502870973,600,0.052504785
2020-01-01T00:00:00+00:00,branch_A11_immediate,A15,-11.446780997,600,0.019077968
2020-01-01T00:00:00+00:00,branch_A11_immediate,A16,-54.892972865,600,0.091488288
2020-01-01T00:00:00+00:00,branch_A11_immediate,A17,-34.540487472,600,0.057567479
2020-01-01T00:00:00+00:00,branch_A11_immediate,A18,57.910940064,625,0.092657504
2020-01-01T00:00:00+00:00,branch_A11_immediate,A19,-144.306783902,625,0.230890854
2020-01-01T00:00:00+00:00,branch_A11_immediate,A2,-15.288452537,220,0.069492966
2020-01-01T00:00:00+00:00,branch_A11_immediate,A20,21.759837884,625,0.034815741
2020-01-01T00:00:00+00:00,branch_A11_immediate,A21,-67.747106353,625,0.10839537
2020-01-01T00:00:00+00:00,branch_A11_immediate,A22,-87.539557869,625,0.140063293
2020-01-01T00:00:00+00:00,branch_A11_immediate,A23,-211.357253968,625,0.338171606
2020-01-01T00:00:00+00:00,branch_A11_immediate,A24,198.407535514,625,0.317452057
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-1,-189.034889417,625,0.302455823
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-2,-189.034889417,625,0.302455823
2020-01-01T00:00:00+00:00,branch_A11_immediate,A26,132.100392749,625,0.211360628
2020-01-01T00:00:00+00:00,branch_A11_immediate,A27,-346.042560001,625,0.553668096
2020-01-01T00:00:00+00:00,branch_A11_immediate,A28,298.530743575,625,0.47764919
2020-01-01T00:00:00+00:00,branch_A11_immediate,A29,-79.345848295,625,0.126953357
2020-01-01T00:00:00+00:00,branch_A11_immediate,A3,42.690996332,220,0.194049983
2020-01-01T00:00:00+00:00,branch_A11_immediate,A30,-266.696711706,625,0.426714739
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-1,-97.218817271,625,0.155550108
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-2,-97.218817271,625,0.155550108
2020-01-01T00:00:00+00:00,branch_A11_immediate,A32-1,117.986673123,625,0.188778677
2020-01-01T00:00:00+00:00,branch_A11_immediate,A32-2,117.986673123,625,0.188778677
2020-01-01T00:00:00+00:00,branch_A11_immediate,A33-1,95.866930421,625,0.153387089
2020-01-01T00:00:00+00:00,branch_A11_immediate,A33-2,95.866930421,625,0.153387089
2020-01-01T00:00:00+00:00,branch_A11_immediate,A34,-358.303288294,625,0.573285261
2020-01-01T00:00:00+00:00,branch_A11_immediate,A4,23.983269974,220,0.109014864
2020-01-01T00:00:00+00:00,branch_A11_immediate,A5,30.442902853,220,0.138376831
2020-01-01T00:00:00+00:00,branch_A11_immediate,A6,54.600163862,220,0.248182563
2020-01-01T00:00:00+00:00,branch_A11_immediate,A7,-132.100392749,600,0.220167321
2020-01-01T00:00:00+00:00,branch_A11_immediate,A8,-1.592682525,220,0.007239466
2020-01-01T00:00:00+00:00,branch_A11_immediate,A9,18.151906772,220,0.082508667
2020-01-01T00:00:00+00:00,branch_A11_immediate,AB1,-43.202622465,220,0.196375557
2020-01-01T00:00:00+00:00,branch_A11_immediate,AB2,175.620776191,625,0.280993242
2020-01-01T00:00:00+00:00,branch_A11_immediate,AB3,238.44719662,625,0.381515515
2020-01-01T00:00:00+00:00,branch_A11_immediate,B1,-16.794856434,200,0.083974282
2020-01-01T00:00:00+00:00,branch_A11_immediate,B10,-45.869709802,200,0.229348549
2020-01-01T00:00:00+00:00,branch_A11_immediate,B11,-48.362978114,220,0.219831719
2020-01-01T00:00:00+00:00,branch_A11_immediate,B12-1,-62.484315702,220,0.284019617
2020-01-01T00:00:00+00:00,branch_A11_immediate,B13-2,-52.039216472,220,0.236541893
2020-01-01T00:00:00+00:00,branch_A11_immediate,B14,-66.578494442,600,0.110964157
2020-01-01T00:00:00+00:00,branch_A11_immediate,B15,-87.609424579,600,0.146015708
2020-01-01T00:00:00+00:00,branch_A11_immediate,B16,-87.776363033,600,0.146293938
2020-01-01T00:00:00+00:00,branch_A11_immediate,B17,-109.118095094,600,0.181863492
2020-01-01T00:00:00+00:00,branch_A11_immediate,B18,-59.427009685,625,0.095083215
2020-01-01T00:00:00+00:00,branch_A11_immediate,B19,-94.92784779,625,0.151884556
2020-01-01T00:00:00+00:00,branch_A11_immediate,B2,-19.62164223,220,0.089189283
2020-01-01T00:00:00+00:00,branch_A11_immediate,B20,-21.518758113,625,0.034430013
2020-01-01T00:00:00+00:00,branch_A11_immediate,B21,-175.20876156,625,0.280334018
2020-01-01T00:00:00+00:00,branch_A11_immediate,B22,-183.475281401,625,0.29356045
2020-01-01T00:00:00+00:00,branch_A11_immediate,B23,-169.987189823,625,0.271979504
2020-01-01T00:00:00+00:00,branch_A11_immediate,B24,-7.713818363,625,0.012342109
2020-01-01T00:00:00+00:00,branch_A11_immediate,B25-1,-24.795029021,625,0.039672046
2020-01-01T00:00:00+00:00,branch_A11_immediate,B25-2,-24.795029021,625,0.039672046
2020-01-01T00:00:00+00:00,branch_A11_immediate,B26,138.1761401,625,0.221081824
2020-01-01T00:00:00+00:00,branch_A11_immediate,B27,-115.818164882,625,0.185309064
2020-01-01T00:00:00+00:00,branch_A11_immediate,B28,-38.573225796,625,0.061717161
2020-01-01T00:00:00+00:00,branch_A11_immediate,B29,133.420645744,625,0.213473033
2020-01-01T00:00:00+00:00,branch_A11_immediate,B3,3.930885573,220,0.017867662
2020-01-01T00:00:00+00:00,branch_A11_immediate,B30,-10.791614006,625,0.017266582
2020-01-01T00:00:00+00:00,branch_A11_immediate,B31-1,2.290836024,625,0.003665338
2020-01-01T00:00:00+00:00,branch_A11_immediate,B31-2,2.290836024,625,0.003665338
2020-01-01T00:00:00+00:00,branch_A11_immediate,B32-1,-54.301409052,625,0.086882254
2020-01-01T00:00:00+00:00,branch_A11_immediate,B32-2,-54.301409052,625,0.086882254
2020-01-01T00:00:00+00:00,branch_A11_immediate,B33-1,-79.063253847,625,0.126501206
2020-01-01T00:00:00+00:00,branch_A11_immediate,B33-2,-79.063253847,625,0.126501206
2020-01-01T00:00:00+00:00,branch_A11_immediate,B34,-45.008385994,625,0.072013418
2020-01-01T00:00:00+00:00,branch_A11_immediate,B4,-1.073737837,220,0.004880627
2020-01-01T00:00:00+00:00,branch_A11_immediate,B5,6.749210386,220,0.030678229
2020-01-01T00:00:00+00:00,branch_A11_immediate,B6,5.709186921,220,0.02595085
2020-01-01T00:00:00+00:00,branch_A11_immediate,B7,-138.1761401,600,0.230293567
2020-01-01T00:00:00+00:00,branch_A11_immediate,B8,-29.70462088,220,0.135021004
2020-01-01T00:00:00+00:00,branch_A11_immediate,B9,-23.539285995,220,0.106996755
2020-01-01T00:00:00+00:00,branch_A11_immediate,C1,47.204415356,200,0.236022077
2020-01-01T00:00:00+00:00,branch_A11_immediate,C10,-35.749486988,200,0.178747435
2020-01-01T00:00:00+00:00,branch_A11_immediate,C11,-54.808604868,220,0.249130022
2020-01-01T00:00:00+00:00,branch_A11_immediate,C12-1,-95.852452335,220,0.435692965
2020-01-01T00:00:00+00:00,branch_A11_immediate,C13-2,-33.934323993,220,0.154246927
2020-01-01T00:00:00+00:00,branch_A11_immediate,C14,46.18535911,600,0.076975599
2020-01-01T00:00:00+00:00,branch_A11_immediate,C15,39.443091327,600,0.065738486
2020-01-01T00:00:00+00:00,branch_A11_immediate,C16,-72.959581353,600,0.121599302
2020-01-01T00:00:00+00:00,branch_A11_immediate,C17,-79.801488561,600,0.133002481
2020-01-01T00:00:00+00:00,branch_A11_immediate,C18,10.578849558,625,0.016926159
2020-01-01T00:00:00+00:00,branch_A11_immediate,C19,-37.353071801,625,0.059764915
2020-01-01T00:00:00+00:00,branch_A11_immediate,C2,-128.11450219,220,0.582338646
2020-01-01T00:00:00+00:00,branch_A11_immediate,C20,22.731787236,625,0.03637086
2020-01-01T00:00:00+00:00,branch_A11_immediate,C21,-63.09018447,625,0.100944295
2020-01-01T00:00:00+00:00,branch_A11_immediate,C22,-82.883605527,625,0.132613769
