timestamp,state_id,branch_uid,flow_mw,rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,branch_A11_immediate,A1,57.83184817,200,0.289159241
2020-01-01T00:00:00+00:00,branch_A11_immediate,A10,-2.284128621,200,0.011420643
2020-01-01T00:00:00+00:00,branch_A11_immediate,A11,0,220,0
2020-01-01T00:00:00+00:00,branch_A11_immediate,A12-1,-122.049455565,220,0.554770253
2020-01-01T00:00:00+00:00,branch_A11_immediate,A13-2,-110.155898633,220,0.50070863
2020-01-01T00:00:00+00:00,branch_A11_immediate,A14,-56.506402599,600,0.094177338
2020-01-01T00:00:00+00:00,branch_A11_immediate,A15,-34.500929623,600,0.057501549
2020-01-01T00:00:00+00:00,branch_A11_immediate,A16,-80.358560248,600,0.133930934
2020-01-01T00:00:00+00:00,branch_A11_immediate,A17,-58.027883237,600,0.096713139
2020-01-01T00:00:00+00:00,branch_A11_immediate,A18,37.763612205,625,0.06042178
2020-01-01T00:00:00+00:00,branch_A11_immediate,A19,-174.628575052,625,0.27940572
2020-01-01T00:00:00+00:00,branch_A11_immediate,A2,-9.147678354,220,0.041580356
2020-01-01T00:00:00+00:00,branch_A11_immediate,A20,-1.901252836,625,0.003042005
2020-01-01T00:00:00+00:00,branch_A11_immediate,A21,-90.627560024,625,0.145004096
2020-01-01T00:00:00+00:00,branch_A11_immediate,A22,-99.995553864,625,0.159992886
2020-01-01T00:00:00+00:00,branch_A11_immediate,A23,-241.679045118,625,0.386686472
2020-01-01T00:00:00+00:00,branch_A11_immediate,A24,186.853673634,625,0.298965878
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-1,-191.645218843,625,0.30663235
2020-01-01T00:00:00+00:00,branch_A11_immediate,A25-2,-191.645218843,625,0.30663235
2020-01-01T00:00:00+00:00,branch_A11_immediate,A26,148.874913481,625,0.238199862
2020-01-01T00:00:00+00:00,branch_A11_immediate,A27,-344.654463352,625,0.551447141
2020-01-01T00:00:00+00:00,branch_A11_immediate,A28,317.266993897,625,0.50762719
2020-01-01T00:00:00+00:00,branch_A11_immediate,A29,-78.145144693,625,0.125032232
2020-01-01T00:00:00+00:00,branch_A11_immediate,A3,65.988764375,220,0.299948929
2020-01-01T00:00:00+00:00,branch_A11_immediate,A30,-266.509318659,625,0.42641491
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-1,-96.61846547,625,0.154589545
2020-01-01T00:00:00+00:00,branch_A11_immediate,A31-2,-96.61846547,625,0.154589545
2020-01-01T00:00:00+00:00,branch_A11_immediate,A32-1,127.354798284,625,0.203767677
