timestamp,state_id,branch_uid,flow_mw,rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,branch_A27_immediate,A1,70.323528536,200,0.351617643
2020-01-01T00:00:00+00:00,branch_A27_immediate,A10,-2.094593514,200,0.010472968
2020-01-01T00:00:00+00:00,branch_A27_immediate,A11,-25.099791557,220,0.114089962
2020-01-01T00:00:00+00:00,branch_A27_immediate,A12-1,-136.399826582,220,0.619999212
2020-01-01T00:00:00+00:00,branch_A27_immediate,A13-2,-120.905319174,220,0.549569633
2020-01-01T00:00:00+00:00,branch_A27_immediate,A14,-56.107239988,600,0.093512067
2020-01-01T00:00:00+00:00,branch_A27_immediate,A15,-30.302327865,600,0.05050388
2020-01-01T00:00:00+00:00,branch_A27_immediate,A16,-86.922262797,600,0.144870438
2020-01-01T00:00:00+00:00,branch_A27_immediate,A17,-60.735997293,600,0.101226662
2020-01-01T00:00:00+00:00,branch_A27_immediate,A18,30.995486191,625,0.049592778
2020-01-01T00:00:00+00:00,branch_A27_immediate,A19,-174.024988976,625,0.278439982
2020-01-01T00:00:00+00:00,branch_A27_immediate,A2,-22.927427549,220,0.10421558
2020-01-01T00:00:00+00:00,branch_A27_immediate,A20,-15.517867912,625,0.024828589
2020-01-01T00:00:00+00:00,branch_A27_immediate,A21,-75.520457245,625,0.120832732
2020-01-01T00:00:00+00:00,branch_A27_immediate,A22,-75.639387276,625,0.12102302
2020-01-01T00:00:00+00:00,branch_A27_immediate,A23,-241.075459042,625,0.385720734
2020-01-01T00:00:00+00:00,branch_A27_immediate,A24,625,625,1
2020-01-01T00:00:00+00:00,branch_A27_immediate,A25-1,-428.264585022,625,0.685223336
2020-01-01T00:00:00+00:00,branch_A27_immediate,A25-2,-428.264585022,625,0.685223336
2020-01-01T00:00:00+00:00,branch_A27_immediate,A26,183.967319473,625,0.294347711
2020-01-01T00:00:00+00:00,branch_A27_immediate,A27,0,625,0
2020-01-01T00:00:00+00:00,branch_A27_immediate,A28,349.362442986,625,0.558979909
2020-01-01T00:00:00+00:00,branch_A27_immediate,A29,258.536966106,625,0.413659146
2020-01-01T00:00:00+00:00,branch_A27_immediate,A3,67.276833203,220,0.305803787
2020-01-01T00:00:00+00:00,branch_A27_immediate,A30,-258.536966106,625,0.413659146
2020-01-01T00:00:00+00:00,branch_A27_immediate,A31-1,71.72258993,625,0.114756144
2020-01-01T00:00:00+00:00,branch_A27_immediate,A31-2,71.72258993,625,0.114756144
2020-01-01T00:00:00+00:00,branch_A27_immediate,A32-1,143.402522828,625,0.229444037
2020-01-01T00:00:00+00:00,branch_A27_immediate,A32-2,143.402522828,625,0.229444037
2020-01-01T00:00:00+00:00,branch_A27_immediate,A33-1,121.282780126,625,0.194052448
2020-01-01T00:00:00+00:00,branch_A27_immediate,A33-2,121.282780126,625,0.194052448
2020-01-01T00:00:00+00:00,branch_A27_immediate,A34,-479.863033894,625,0.767780854
2020-01-01T00:00:00+00:00,branch_A27_immediate,A4,37.221767104,220,0.16918985
2020-01-01T00:00:00+00:00,branch_A27_immediate,A5,44.909859728,220,0.204135726
2020-01-01T00:00:00+00:00,branch_A27_immediate,A6,98.828115575,220,0.449218707
2020-01-01T00:00:00+00:00,branch_A27_immediate,A7,-183.967319473,600,0.306612199
2020-01-01T00:00:00+00:00,branch_A27_immediate,A8,11.645814605,220,0.052935521
2020-01-01T00:00:00+00:00,branch_A27_immediate,A9,42.737743643,220,0.194262471
2020-01-01T00:00:00+00:00,branch_A27_immediate,AB1,-18.102830908,220,0.082285595
2020-01-01T00:00:00+00:00,branch_A27_immediate,AB2,99.527445929,625,0.159243913
2020-01-01T00:00:00+00:00,branch_A27_immediate,AB3,155.237859071,625,0.248380575
2020-01-01T00:00:00+00:00,branch_A27_immediate,B1,13.932803439,200,0.069664017
2020-01-01T00:00:00+00:00,branch_A27_immediate,B10,-59.086395477,200,0.295431977
2020-01-01T00:00:00+00:00,branch_A27_immediate,B11,-48.362978114,220,0.219831719
2020-01-01T00:00:00+00:00,branch_A27_immediate,B12-1,-63.590481468,220,0.289047643
2020-01-01T00:00:00+00:00,branch_A27_immediate,B13-2,-50.933050706,220,0.231513867
2020-01-01T00:00:00+00:00,branch_A27_immediate,B14,-70.751149167,600,0.117918582
2020-01-01T00:00:00+00:00,branch_A27_immediate,B15,-103.529312491,600,0.172548854
2020-01-01T00:00:00+00:00,branch_A27_immediate,B16,-96.29211238,600,0.160486854
2020-01-01T00:00:00+00:00,branch_A27_immediate,B17,-129.554682059,600,0.21592447
2020-01-01T00:00:00+00:00,branch_A27_immediate,B18,-85.88166811,625,0.137410669
2020-01-01T00:00:00+00:00,branch_A27_immediate,B19,-81.161593437,625,0.129858549
2020-01-01T00:00:00+00:00,branch_A27_immediate,B2,-33.5074857,220,0.152306753
2020-01-01T00:00:00+00:00,branch_A27_immediate,B20,-26.799028717,625,0.042878446
2020-01-01T00:00:00+00:00,branch_A27_immediate,B21,-206.284965832,625,0.330055945
2020-01-01T00:00:00+00:00,branch_A27_immediate,B22,-215.210210429,625,0.344336337
2020-01-01T00:00:00+00:00,branch_A27_immediate,B23,-156.22093547,625,0.249953497
2020-01-01T00:00:00+00:00,branch_A27_immediate,B24,-81.883220626,625,0.131013153
2020-01-01T00:00:00+00:00,branch_A27_immediate,B25-1,-18.684657768,625,0.029895452
2020-01-01T00:00:00+00:00,branch_A27_immediate,B25-2,-18.684657768,625,0.029895452
2020-01-01T00:00:00+00:00,branch_A27_immediate,B26,124.031469595,625,0.198450351
2020-01-01T00:00:00+00:00,branch_A27_immediate,B27,-44.829569839,625,0.071727312
2020-01-01T00:00:00+00:00,branch_A27_immediate,B28,-138.964968749,625,0.22234395
2020-01-01T00:00:00+00:00,branch_A27_immediate,B29,122.849703476,625,0.196559526
2020-01-01T00:00:00+00:00,branch_A27_immediate,B3,-12.910930829,220,0.058686049
2020-01-01T00:00:00+00:00,branch_A27_immediate,B30,-12.441414244,625,0.019906263
2020-01-01T00:00:00+00:00,branch_A27_immediate,B31-1,-2.99463511,625,0.004791416
2020-01-01T00:00:00+00:00,branch_A27_immediate,B31-2,-2.99463511,625,0.004791416
2020-01-01T00:00:00+00:00,branch_A27_immediate,B32-1,-104.497280529,625,0.167195649
2020-01-01T00:00:00+00:00,branch_A27_immediate,B32-2,-104.497280529,625,0.167195649
2020-01-01T00:00:00+00:00,branch_A27_immediate,B33-1,-129.259125323,625,0.206814601
2020-01-01T00:00:00+00:00,branch_A27_immediate,B33-2,-129.259125323,625,0.206814601
2020-01-01T00:00:00+00:00,branch_A27_immediate,B34,-43.358585756,625,0.069373737
