timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,A1,101,102,67.855228635,175,0.387744164
2020-01-01T00:00:00+00:00,A10,106,110,-3.796696158,175,0.021695407
2020-01-01T00:00:00+00:00,A11,107,108,-28.946861642,175,0.165410638
2020-01-01T00:00:00+00:00,A12-1,108,109,-137.554754344,175,0.786027168
2020-01-01T00:00:00+00:00,A13-2,108,110,-123.597461496,175,0.706271209
2020-01-01T00:00:00+00:00,A14,109,111,-64.461624759,400,0.161154062
2020-01-01T00:00:00+00:00,A15,109,112,-34.791146026,400,0.086977865
2020-01-01T00:00:00+00:00,A16,110,111,-92.425206357,400,0.231063016
2020-01-01T00:00:00+00:00,A17,110,112,-62.316247644,400,0.155790619
2020-01-01T00:00:00+00:00,A18,111,113,38.193834826,500,0.07638767
2020-01-01T00:00:00+00:00,A19,111,114,-195.080665942,500,0.390161332
2020-01-01T00:00:00+00:00,A2,101,103,-17.770178703,175,0.101543878
2020-01-01T00:00:00+00:00,A20,112,113,-15.287203089,500,0.030574406
2020-01-01T00:00:00+00:00,A21,112,123,-81.820190581,500,0.163640381
2020-01-01T00:00:00+00:00,A22,113,123,-82.790491243,500,0.165580982
2020-01-01T00:00:00+00:00,A23,114,116,-262.131136007,500,0.524262272
2020-01-01T00:00:00+00:00,A24,115,116,251.104681996,500,0.502209364
2020-01-01T00:00:00+00:00,A25-1,115,121,-233.277262641,500,0.466554525
2020-01-01T00:00:00+00:00,A25-2,115,121,-233.277262641,500,0.466554525
2020-01-01T00:00:00+00:00,A26,115,124,167.887992716,500,0.335775985
2020-01-01T00:00:00+00:00,A27,116,117,-429.210218357,500,0.858420437
2020-01-01T00:00:00+00:00,A28,116,119,383.621666373,500,0.767243333
2020-01-01T00:00:00+00:00,A29,117,118,-112.729872773,500,0.225459746
2020-01-01T00:00:00+00:00,A3,101,105,64.587884258,175,0.369073624
2020-01-01T00:00:00+00:00,A30,117,122,-316.480345584,500,0.632960691
2020-01-01T00:00:00+00:00,A31-1,118,121,-113.91082951,500,0.227821659
2020-01-01T00:00:00+00:00,A31-2,118,121,-113.91082951,500,0.227821659
2020-01-01T00:00:00+00:00,A32-1,119,120,160.532134522,500,0.321064269
2020-01-01T00:00:00+00:00,A32-2,119,120,160.532134522,500,0.321064269
2020-01-01T00:00:00+00:00,A33-1,120,123,138.41239182,500,0.276824784
2020-01-01T00:00:00+00:00,A33-2,120,123,138.41239182,500,0.276824784
2020-01-01T00:00:00+00:00,A34,121,122,-421.919654416,500,0.843839309
2020-01-01T00:00:00+00:00,A4,102,104,36.455569846,175,0.208317542
2020-01-01T00:00:00+00:00,A5,102,106,43.207757084,175,0.246901469
2020-01-01T00:00:00+00:00,A6,103,109,87.906037663,175,0.502320215
2020-01-01T00:00:00+00:00,A7,103,124,-167.887992716,400,0.419719982
2020-01-01T00:00:00+00:00,A8,104,109,10.879617347,175,0.062169242
2020-01-01T00:00:00+00:00,A9,105,110,40.048794698,175,0.228850255
2020-01-01T00:00:00+00:00,AB1,107,203,-14.255760823,175,0.08146149
2020-01-01T00:00:00+00:00,AB2,113,215,114.107563354,500,0.228215127
2020-01-01T00:00:00+00:00,AB3,123,217,176.046245156,500,0.35209249
2020-01-01T00:00:00+00:00,B1,201,202,14.890845485,175,0.085090546
2020-01-01T00:00:00+00:00,B10,206,210,-58.42638835,175,0.333865076
2020-01-01T00:00:00+00:00,B11,207,208,-48.362978114,175,0.276359875
2020-01-01T00:00:00+00:00,B12-1,208,209,-63.887862488,175,0.3650735
2020-01-01T00:00:00+00:00,B13-2,208,210,-50.635669686,175,0.289346684
