timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,A1,101,102,55.791068629,175,0.318806106
2020-01-01T00:00:00+00:00,A10,106,110,-3.653361365,175,0.020876351
2020-01-01T00:00:00+00:00,A11,107,108,-88.085729305,175,0.503347025
2020-01-01T00:00:00+00:00,A12-1,108,109,-78.960574539,175,0.451203283
2020-01-01T00:00:00+00:00,A13-2,108,110,-68.226342297,175,0.389864813
2020-01-01T00:00:00+00:00,A14,109,111,-40.109344812,400,0.100273362
2020-01-01T00:00:00+00:00,A15,109,112,-17.486170379,400,0.043715426
2020-01-01T00:00:00+00:00,A16,110,111,-61.475590348,400,0.153688976
2020-01-01T00:00:00+00:00,A17,110,112,-38.518083288,400,0.096295208
2020-01-01T00:00:00+00:00,A18,111,113,58.839158522,500,0.117678317
2020-01-01T00:00:00+00:00,A19,111,114,-160.424093682,500,0.320848187
2020-01-01T00:00:00+00:00,A2,101,103,-4.93934507,175,0.028224829
2020-01-01T00:00:00+00:00,A20,112,113,18.060886608,500,0.036121773
2020-01-01T00:00:00+00:00,A21,112,123,-74.065140275,500,0.148130281
2020-01-01T00:00:00+00:00,A22,113,123,-92.543001883,500,0.185086004
2020-01-01T00:00:00+00:00,A23,114,116,-227.474563748,500,0.454949127
2020-01-01T00:00:00+00:00,A24,115,116,184.967579187,500,0.369935158
2020-01-01T00:00:00+00:00,A25-1,115,121,-184.095246378,500,0.368190493
2020-01-01T00:00:00+00:00,A25-2,115,121,-184.095246378,500,0.368190493
2020-01-01T00:00:00+00:00,A26,115,124,135.661062999,500,0.271322126
2020-01-01T00:00:00+00:00,A27,116,117,-336.5091436,500,0.673018287
2020-01-01T00:00:00+00:00,A28,116,119,321.440061068,500,0.642880122
2020-01-01T00:00:00+00:00,A29,117,118,-71.099443108,500,0.142198886
2020-01-01T00:00:00+00:00,A3,101,105,63.821210632,175,0.364692632
2020-01-01T00:00:00+00:00,A30,117,122,-265.409700492,500,0.530819401
2020-01-01T00:00:00+00:00,A31-1,118,121,-93.095614677,500,0.186191229
2020-01-01T00:00:00+00:00,A31-2,118,121,-93.095614677,500,0.186191229
2020-01-01T00:00:00+00:00,A32-1,119,120,129.441331869,500,0.258882664
2020-01-01T00:00:00+00:00,A32-2,119,120,129.441331869,500,0.258882664
2020-01-01T00:00:00+00:00,A33-1,120,123,107.321589167,500,0.214643178
2020-01-01T00:00:00+00:00,A33-2,120,123,107.321589167,500,0.214643178
2020-01-01T00:00:00+00:00,A34,121,122,-359.590299508,500,0.719180599
2020-01-01T00:00:00+00:00,A4,102,104,38.914741719,175,0.222369953
2020-01-01T00:00:00+00:00,A5,102,106,43.351091877,175,0.247720525
2020-01-01T00:00:00+00:00,A6,103,109,68.509941579,175,0.39148538
2020-01-01T00:00:00+00:00,A7,103,124,-135.661062999,400,0.339152657
2020-01-01T00:00:00+00:00,A8,104,109,13.33878922,175,0.076221653
2020-01-01T00:00:00+00:00,A9,105,110,39.282121071,175,0.224469263
2020-01-01T00:00:00+00:00,AB1,107,203,44.88310684,175,0.256474896
2020-01-01T00:00:00+00:00,AB2,113,215,177.853487388,500,0.355706975
2020-01-01T00:00:00+00:00,AB3,123,217,250.035036176,500,0.500070072
2020-01-01T00:00:00+00:00,B1,201,202,3.780259694,175,0.021601484
2020-01-01T00:00:00+00:00,B10,206,210,-34.847479859,175,0.199128456
2020-01-01T00:00:00+00:00,B11,207,208,-48.362978114,175,0.276359875
2020-01-01T00:00:00+00:00,B12-1,208,209,-64.247671663,175,0.367129552
2020-01-01T00:00:00+00:00,B13-2,208,210,-50.275860511,175,0.287290631
2020-01-01T00:00:00+00:00,B14,209,211,-48.072285559,400,0.120180714
2020-01-01T00:00:00+00:00,B15,209,212,-62.539588449,400,0.156348971
2020-01-01T00:00:00+00:00,B16,210,211,-75.821756821,400,0.189554392
2020-01-01T00:00:00+00:00,B17,210,212,-90.502862216,400,0.226257156
2020-01-01T00:00:00+00:00,B18,211,213,-37.539143428,500,0.075078287
2020-01-01T00:00:00+00:00,B19,211,214,-86.354898953,500,0.172709798
2020-01-01T00:00:00+00:00,B2,201,203,-27.981011544,175,0.159891495
2020-01-01T00:00:00+00:00,B20,212,213,-11.46182997,500,0.02292366
2020-01-01T00:00:00+00:00,B21,212,223,-141.580620695,500,0.283161241
2020-01-01T00:00:00+00:00,B22,213,223,-151.530486999,500,0.303060974
2020-01-01T00:00:00+00:00,B23,214,216,-161.414240986,500,0.322828482
2020-01-01T00:00:00+00:00,B24,215,216,33.13542473,500,0.066270849
2020-01-01T00:00:00+00:00,B25-1,215,221,-22.133372369,500,0.044266745
2020-01-01T00:00:00+00:00,B25-2,215,221,-22.133372369,500,0.044266745
2020-01-01T00:00:00+00:00,B26,215,224,94.236294898,500,0.18847259
2020-01-01T00:00:00+00:00,B27,216,217,-132.729317742,500,0.265458635
2020-01-01T00:00:00+00:00,B28,216,219,51.57663891,500,0.103153278
2020-01-01T00:00:00+00:00,B29,217,218,128.815979735,500,0.257631959
2020-01-01T00:00:00+00:00,B3,201,205,21.71513876,175,0.124086507
2020-01-01T00:00:00+00:00,B30,217,222,-11.510261302,500,0.023020523
2020-01-01T00:00:00+00:00,B31-1,218,221,-0.01149698,500,0.000022994
2020-01-01T00:00:00+00:00,B31-2,218,221,-0.01149698,500,0.000022994
2020-01-01T00:00:00+00:00,B32-1,219,220,-9.2264767,500,0.018452953
2020-01-01T00:00:00+00:00,B32-2,219,220,-9.2264767,500,0.018452953
2020-01-01T00:00:00+00:00,B33-1,220,223,-120.540404827,500,0.24108081
2020-01-01T00:00:00+00:00,B33-2,220,223,-120.540404827,500,0.24108081
2020-01-01T00:00:00+00:00,B34,221,222,-44.289738698,500,0.088579477
2020-01-01T00:00:00+00:00,B4,202,204,8.479148348,175,0.048452276
2020-01-01T00:00:00+00:00,B5,202,206,17.771440329,175,0.101551088
2020-01-01T00:00:00+00:00,B6,203,209,41.495701709,175,0.237118295
2020-01-01T00:00:00+00:00,B7,203,224,-94.236294898,400,0.235590737
2020-01-01T00:00:00+00:00,B8,204,209,-20.151734696,175,0.11515277
2020-01-01T00:00:00+00:00,B9,205,210,-5.755032808,175,0.032885902
2020-01-01T00:00:00+00:00,C1,301,302,46.879016196,175,0.267880093
2020-01-01T00:00:00+00:00,C10,306,310,-35.973658532,175,0.205563763
2020-01-01T00:00:00+00:00,C11,307,308,-54.808604868,175,0.313192028
2020-01-01T00:00:00+00:00,C12-1,308,309,-95.751446816,175,0.547151125
2020-01-01T00:00:00+00:00,C13-2,308,310,-34.035329513,175,0.194487597
2020-01-01T00:00:00+00:00,C14,309,311,46.267170737,400,0.115667927
2020-01-01T00:00:00+00:00,C15,309,312,37.921328641,400,0.094803322
2020-01-01T00:00:00+00:00,C16,310,311,-72.48561744,400,0.181214044
2020-01-01T00:00:00+00:00,C17,310,312,-80.954797103,400,0.202386993
2020-01-01T00:00:00+00:00,C18,311,313,7.6632865,500,0.015326573
2020-01-01T00:00:00+00:00,C19,311,314,-33.881733203,500,0.067763466
2020-01-01T00:00:00+00:00,C2,301,303,-127.434935464,175,0.728199631
2020-01-01T00:00:00+00:00,C20,312,313,22.706666878,500,0.045413334
2020-01-01T00:00:00+00:00,C21,312,323,-65.74013534,500,0.131480271
2020-01-01T00:00:00+00:00,C22,313,323,-85.824288944,500,0.171648578
2020-01-01T00:00:00+00:00,C23,314,316,-118.944687959,500,0.237889376
2020-01-01T00:00:00+00:00,C24,315,316,19.805379758,500,0.03961076
2020-01-01T00:00:00+00:00,C25-1,315,321,-24.994290008,500,0.04998858
2020-01-01T00:00:00+00:00,C25-2,315,321,-24.994290008,500,0.04998858
2020-01-01T00:00:00+00:00,C26,315,324,-108.811421688,500,0.217622843
2020-01-01T00:00:00+00:00,C27,316,317,-262.828910218,500,0.52565782
2020-01-01T00:00:00+00:00,C28,316,319,81.842718122,500,0.163685436
2020-01-01T00:00:00+00:00,C29,317,318,395.658019582,500,0.791316039
2020-01-01T00:00:00+00:00,C3,301,305,33.201284662,175,0.189721627
2020-01-01T00:00:00+00:00,C30,317,322,4.532601153,500,0.009065202
2020-01-01T00:00:00+00:00,C31-1,318,321,-10.272010568,500,0.020544021
2020-01-01T00:00:00+00:00,C31-2,318,321,-10.272010568,500,0.020544021
2020-01-01T00:00:00+00:00,C32-1,319,320,1.239929136,500,0.002479858
2020-01-01T00:00:00+00:00,C32-2,319,320,1.239929136,500,0.002479858
2020-01-01T00:00:00+00:00,C33-1,320,323,-26.822076556,500,0.053644153
2020-01-01T00:00:00+00:00,C33-2,320,323,-26.822076556,500,0.053644153
2020-01-01T00:00:00+00:00,C34,321,322,-70.532601153,500,0.141065202
2020-01-01T00:00:00+00:00,C35,323,325,-205.208577396,722,0.284222406
2020-01-01T00:00:00+00:00,C4,302,304,-19.310564747,175,0.110346084
2020-01-01T00:00:00+00:00,C5,302,306,23.658103565,175,0.135189163
2020-01-01T00:00:00+00:00,C6,303,309,165.629251838,175,0.946452868
2020-01-01T00:00:00+00:00,C7,303,324,108.811421688,400,0.272028554
2020-01-01T00:00:00+00:00,C8,304,309,-51.757258829,175,0.295755765
2020-01-01T00:00:00+00:00,C9,305,310,2.069997097,175,0.011828555
2020-01-01T00:00:00+00:00,CA-1,325,121,-205.208577396,500,0.410417155
2020-01-01T00:00:00+00:00,CB-1,318,223,270.191917349,500,0.540383835
2020-01-01T01:00:00+00:00,A1,101,102,21.787668489,175,0.124500963
2020-01-01T01:00:00+00:00,A10,106,110,-18.636925182,175,0.106496715
2020-01-01T01:00:00+00:00,A11,107,108,-77.94776937,175,0.445415825
2020-01-01T01:00:00+00:00,A12-1,108,109,-75.804931266,175,0.433171036
2020-01-01T01:00:00+00:00,A13-2,108,110,-61.286331425,175,0.350207608
2020-01-01T01:00:00+00:00,A14,109,111,-49.532546752,400,0.123831367
2020-01-01T01:00:00+00:00,A15,109,112,-25.879409115,400,0.064698523
