timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T00:00:00+00:00,A1,101,102,16.308441987,175,0.093191097
2020-01-01T00:00:00+00:00,A10,106,110,-21.180669958,175,0.1210324
2020-01-01T00:00:00+00:00,A11,107,108,-74.310115858,175,0.424629233
2020-01-01T00:00:00+00:00,A12-1,108,109,-74.003887196,175,0.422879355
2020-01-01T00:00:00+00:00,A13-2,108,110,-59.407416194,175,0.33947095
2020-01-01T00:00:00+00:00,A14,109,111,-50.989924635,400,0.127474812
2020-01-01T00:00:00+00:00,A15,109,112,-28.863735079,400,0.072159338
2020-01-01T00:00:00+00:00,A16,110,111,-79.991390977,400,0.199978477
2020-01-01T00:00:00+00:00,A17,110,112,-57.538213397,400,0.143845533
2020-01-01T00:00:00+00:00,A18,111,113,40.987899961,500,0.0819758
2020-01-01T00:00:00+00:00,A19,111,114,-171.969215574,500,0.343938431
2020-01-01T00:00:00+00:00,A2,101,103,-28.62917018,175,0.163595258
2020-01-01T00:00:00+00:00,A20,112,113,1.105443286,500,0.002210887
2020-01-01T00:00:00+00:00,A21,112,123,-87.507391762,500,0.175014784
2020-01-01T00:00:00+00:00,A22,113,123,-98.175612398,500,0.196351225
2020-01-01T00:00:00+00:00,A23,114,116,-239.019685639,500,0.478039371
2020-01-01T00:00:00+00:00,A24,115,116,172.99212662,500,0.345984253
2020-01-01T00:00:00+00:00,A25-1,115,121,-187.322675741,500,0.374645351
2020-01-01T00:00:00+00:00,A25-2,115,121,-187.322675741,500,0.374645351
2020-01-01T00:00:00+00:00,A26,115,124,154.091374291,500,0.308182749
2020-01-01T00:00:00+00:00,A27,116,117,-356.680825195,500,0.71336165
2020-01-01T00:00:00+00:00,A28,116,119,318.091168203,500,0.636182336
2020-01-01T00:00:00+00:00,A29,117,118,-49.991947687,500,0.099983895
2020-01-01T00:00:00+00:00,A3,101,105,34.993662383,175,0.199963785
2020-01-01T00:00:00+00:00,A30,117,122,-306.688877507,500,0.613377755
2020-01-01T00:00:00+00:00,A31-1,118,121,-82.541866967,500,0.165083734
2020-01-01T00:00:00+00:00,A31-2,118,121,-82.541866967,500,0.165083734
2020-01-01T00:00:00+00:00,A32-1,119,120,127.766885437,500,0.255533771
2020-01-01T00:00:00+00:00,A32-2,119,120,127.766885437,500,0.255533771
2020-01-01T00:00:00+00:00,A33-1,120,123,105.647142735,500,0.211294285
2020-01-01T00:00:00+00:00,A33-2,120,123,105.647142735,500,0.211294285
2020-01-01T00:00:00+00:00,A34,121,122,-431.711122493,500,0.863422245
2020-01-01T00:00:00+00:00,A4,102,104,16.95942367,175,0.096910992
2020-01-01T00:00:00+00:00,A5,102,106,25.823783284,175,0.147564476
2020-01-01T00:00:00+00:00,A6,103,109,63.250427762,175,0.361431016
2020-01-01T00:00:00+00:00,A7,103,124,-154.091374291,400,0.385228436
2020-01-01T00:00:00+00:00,A8,104,109,-8.616528829,175,0.049237308
2020-01-01T00:00:00+00:00,A9,105,110,10.454572823,175,0.059740416
2020-01-01T00:00:00+00:00,AB1,107,203,31.107493393,175,0.177757105
2020-01-01T00:00:00+00:00,AB2,113,215,148.679396019,500,0.297358792
2020-01-01T00:00:00+00:00,AB3,123,217,227.61128131,500,0.455222563
2020-01-01T00:00:00+00:00,B1,201,202,1.788480391,175,0.010219888
2020-01-01T00:00:00+00:00,B10,206,210,-36.219641488,175,0.20696938
2020-01-01T00:00:00+00:00,B11,207,208,-48.362978114,175,0.276359875
2020-01-01T00:00:00+00:00,B12-1,208,209,-63.629413451,175,0.363596648
2020-01-01T00:00:00+00:00,B13-2,208,210,-50.894118723,175,0.290823536
2020-01-01T00:00:00+00:00,B14,209,211,-50.448642505,400,0.126121606
2020-01-01T00:00:00+00:00,B15,209,212,-68.977220816,400,0.172443052
2020-01-01T00:00:00+00:00,B16,210,211,-75.840255451,400,0.189600639
2020-01-01T00:00:00+00:00,B17,210,212,-94.642655117,400,0.236606638
2020-01-01T00:00:00+00:00,B18,211,213,-46.079439374,500,0.092158879
2020-01-01T00:00:00+00:00,B19,211,214,-80.209458582,500,0.160418917
2020-01-01T00:00:00+00:00,B2,201,203,-23.821360551,175,0.13612206
